관광지ID,업소명,분류,맛집시도,맛집시군구,현지인순위,외지인순위,원본맛집파일,표준시도,표준시군구,표준구
138e0d332fd8cf8c5992549bdbede1a1,향토,한식,전라남도,함평군,35.0,35.0,함평군_현지인외지인맛집_최종.csv,전라남도,함평군,
139041b3ed0f4268495521af7e156cd3,예이제[한식],한식,부산광역시,해운대구,85.0,81.0,해운대구_현지인외지인맛집_최종.csv,부산광역시,해운대구,
13a29e8066e9c051b3accb2c20bbc757,대성집밥,한식,경상북도,포항시 북구,,86.0,포항시+북구_현지인외지인맛집_최종.csv,경상북도,포항시,북구
13a2a06308d946b1fe9155b4165365ff,구미한우협회직판장,한식,경상북도,구미시,55.0,44.0,구미시_현지인외지인맛집_최종.csv,경상북도,구미시,
13a52db632183dfa5113ac73586d37d4,일미담,한식,강원특별자치도,삼척시,10.0,10.0,삼척시_현지인외지인맛집_최종.csv,강원특별자치도,삼척시,
13a5e9e61f57f2f214470759353534cf,도촌송어회식당,전문음식,경상북도,봉화군,5.0,6.0,봉화군_현지인외지인맛집_최종.csv,경상북도,봉화군,
13a647f90bc5f4c6ece9662344a9b947,기린아,외국식,경기도,평택시,34.0,15.0,평택시_현지인외지인맛집_최종.csv,경기도,평택시,
13ab10bcc24465bff4f75d5520fec793,백중기와야순두부유산본점,한식,경상남도,창원시 마산합포구,48.0,46.0,창원시+마산합포구_현지인외지인맛집_최종.csv,경상남도,창원시,마산합포구
13b27d68d189ffcf519c36cd93e82c1b,뚱돼지주먹구이,한식,충청남도,금산군,98.0,,금산군_현지인외지인맛집_최종.csv,충청남도,금산군,
13b993fb290b743285aa9d5d71728b80,갑진갈비,한식,전라남도,강진군,10.0,14.0,강진군_현지인외지인맛집_최종.csv,전라남도,강진군,
13c5d09da70f97d531bf0a0a2c4e9252,채미정,한식,대구광역시,군위군,6.0,10.0,군위군_현지인외지인맛집_최종.csv,대구광역시,군위군,
13cb4ae182997f81953e56e51e8f771a,순이네꿈,한식,경상북도,문경시,17.0,57.0,문경시_현지인외지인맛집_최종.csv,경상북도,문경시,
13d0d9948635ba8480a14af9c87d8097,옥천찐빵,간이음식,충청북도,옥천군,,99.0,옥천군_현지인외지인맛집_최종.csv,충청북도,옥천군,
13d478e1d611ea66fd7d32a2ee7a49b0,장터남악점,전문음식,전라남도,무안군,89.0,31.0,무안군_현지인외지인맛집_최종.csv,전라남도,무안군,
13d5b396bc4f74d00a1f3af3a65f9b56,바른꿈코다리원주본점,한식,강원특별자치도,원주시,95.0,,원주시_현지인외지인맛집_최종.csv,강원특별자치도,원주시,
13d8fc7701fe3a8750eba922a2000728,본추어탕,한식,강원특별자치도,홍천군,20.0,,홍천군_현지인외지인맛집_최종.csv,강원특별자치도,홍천군,
13da077c02459bba3dc5f71f7ed2a42a,코지앤레이지,카페/찻집,경기도,가평군,,84.0,가평군_현지인외지인맛집_최종.csv,경기도,가평군,
13dceef11623ff93953739f67238699f,고령모듬추어탕,한식,경상북도,고령군,79.0,82.0,고령군_현지인외지인맛집_최종.csv,경상북도,고령군,
13e34ebbb9929c418e3cc6275a19a803,만년한정담대전본점 [한식],한식,대전광역시,서구,85.0,72.0,서구_현지인외지인맛집_최종.csv,대전광역시,서구,
13e5f9977a5ac72998e9edd8b0814790,미정식당,한식,경상북도,영천시,42.0,27.0,영천시_현지인외지인맛집_최종.csv,경상북도,영천시,
13ea1ab3063795d9546cf8fbbde77c17,사과밭에돈돈,한식,경상북도,청송군,34.0,49.0,청송군_현지인외지인맛집_최종.csv,경상북도,청송군,
13ebbaee07ea5698bcbcae145eddb9da,루아앤티그리광복점,전문음식,부산광역시,중구,5.0,4.0,중구_현지인외지인맛집_최종.csv,부산광역시,중구,
13ee72fd5831a049595e5bc22b30b789,아레나피나,카페/찻집,경상북도,경주시,31.0,38.0,경주시_현지인외지인맛집_최종.csv,경상북도,경주시,
13f1ba087f441265919c0c22d8e680c5,천수만꽃게장본점,전문음식,충청남도,태안군,22.0,12.0,태안군_현지인외지인맛집_최종.csv,충청남도,태안군,
13f63e84a41f6320db93d721fa13bd96,역전식당,한식,전라남도,보성군,99.0,93.0,보성군_현지인외지인맛집_최종.csv,전라남도,보성군,
13fa52761a90514b7456cc35d7082ade,무봉리토종순대국본점,한식,경기도,포천시,4.0,6.0,포천시_현지인외지인맛집_최종.csv,경기도,포천시,
13fb07d5bcaed55e8fd19430b024764c,보움,카페/찻집,경상북도,영덕군,1.0,1.0,영덕군_현지인외지인맛집_최종.csv,경상북도,영덕군,
13fc666ab9c3c073da618b79831a2e31,다락원[중식],외국식,경상북도,청도군,85.0,99.0,청도군_현지인외지인맛집_최종.csv,경상북도,청도군,
13fccd4b8ed88f619c737c8838dfcb9f,꿍이네운수대통,전문음식,전라남도,영광군,26.0,42.0,영광군_현지인외지인맛집_최종.csv,전라남도,영광군,
1404e0648046f9529aba9844b59253c5,반월소바,간이음식,충청남도,논산시,2.0,1.0,논산시_현지인외지인맛집_최종.csv,충청남도,논산시,
14070cab7a07978b38fd1e9f36773021,청학동회관[한식],한식,전북특별자치도,남원시,62.0,51.0,남원시_현지인외지인맛집_최종.csv,전북특별자치도,남원시,
140c2e08a471b24edd57426f27ca5fdb,선재포구,전문음식,인천광역시,옹진군,,95.0,옹진군_현지인외지인맛집_최종.csv,인천광역시,옹진군,
140cfc35116b05e306b62c547a98d6fd,클라우드힐,카페/찻집,경상남도,통영시,15.0,15.0,통영시_현지인외지인맛집_최종.csv,경상남도,통영시,
140e570e746265d2f7195bef31c91215,세븐에이치카페,카페/찻집,경상남도,함안군,29.0,44.0,함안군_현지인외지인맛집_최종.csv,경상남도,함안군,
141f663e86ffe571b4b47bc3d48bc96a,낙지촌,전문음식,전라남도,화순군,99.0,,화순군_현지인외지인맛집_최종.csv,전라남도,화순군,
14202299a3b9c8909105843a3671418f,산슬촌코방본점,한식,경기도,의정부시,27.0,34.0,의정부시_현지인외지인맛집_최종.csv,경기도,의정부시,
1422d56c66b7a58792377227ecd9ab46,산마을,한식,전북특별자치도,장수군,81.0,53.0,장수군_현지인외지인맛집_최종.csv,전북특별자치도,장수군,
1431eaed60e2b7913be27bc37b89063b,김재훈고사리육개장,한식,제주특별자치도,제주시,,54.0,제주시_현지인외지인맛집_최종.csv,제주특별자치도,제주시,
143c5f5b96d42830f50e6d46a94998c1,어썸레스토,외국식,경기도,안산시 상록구,50.0,49.0,안산시+상록구_현지인외지인맛집_최종.csv,경기도,안산시,상록구
144649ac8ee5e624924b655ff1f160a9,학생분식,한식,인천광역시,강화군,,89.0,강화군_현지인외지인맛집_최종.csv,인천광역시,강화군,
144af089ee0b61aadee4cb1d0c73b428,한촌설렁탕전남강진점,한식,전라남도,강진군,85.0,99.0,강진군_현지인외지인맛집_최종.csv,전라남도,강진군,
144bc0011bd8c5fede0c29a749156ba1,포항특미물회,전문음식,경상북도,포항시 북구,,85.0,포항시+북구_현지인외지인맛집_최종.csv,경상북도,포항시,북구
144d875396e2e9cb15ca0a916566d359,고향땅가든,음식점기타,전북특별자치도,진안군,64.0,91.0,진안군_현지인외지인맛집_최종.csv,전북특별자치도,진안군,
14505f7106a4b38441a04ee3a782d077,브런치빈봉담점,전문음식,경기도,화성시 효행구,41.0,96.0,화성시+효행구_현지인외지인맛집_최종.csv,경기도,화성시,효행구
1450d26a85de2c6e34bf875ec4aa4c5a,달콤김밥,간이음식,전라남도,목포시,62.0,84.0,목포시_현지인외지인맛집_최종.csv,전라남도,목포시,
14595b378721669049436f234b0ccc40,에이바우트커피오태북삼점,카페/찻집,경상북도,칠곡군,65.0,97.0,칠곡군_현지인외지인맛집_최종.csv,경상북도,칠곡군,
1460eb2fd00c8cb0b22985e066cef9c6,호계추어탕,한식,경상남도,창원시 마산회원구,25.0,26.0,창원시+마산회원구_현지인외지인맛집_최종.csv,경상남도,창원시,마산회원구
1466b98db2998aeb0dd5d9104a82dbdd,제비호식당,한식,강원특별자치도,고성군,79.0,81.0,고성군_현지인외지인맛집_최종.csv,강원특별자치도,고성군,
146b7b79103d912df53379f451c8295f,다래식당,한식,충청북도,영동군,,89.0,영동군_현지인외지인맛집_최종.csv,충청북도,영동군,
146ddc7209d346c68386f37ee220a39d,완도해물탕,한식,전라남도,완도군,28.0,20.0,완도군_현지인외지인맛집_최종.csv,전라남도,완도군,
1474fc87768644075e8a3021e59498de,청암가든,한식,전라남도,영광군,94.0,,영광군_현지인외지인맛집_최종.csv,전라남도,영광군,
1476e82b2e47b668267312d6459cfd34,멘큐단,외국식,경기도,안양시 동안구,86.0,71.0,안양시+동안구_현지인외지인맛집_최종.csv,경기도,안양시,동안구
147769ed52eaa54cea0d7a6ef603d003,남흥회관,한식,전라남도,순천시,72.0,,순천시_현지인외지인맛집_최종.csv,전라남도,순천시,
14776fbd5ec34d118afeb519e7e57147,이조명가양주신도시점,한식,경기도,양주시,92.0,,양주시_현지인외지인맛집_최종.csv,경기도,양주시,
147a5a96ac37733a37446d3bde3625eb,춘소커피,카페/찻집,충청남도,청양군,,68.0,청양군_현지인외지인맛집_최종.csv,충청남도,청양군,
147b72ddede99951505691c4a1d18c74,서른하나성성점,외국식,충청남도,천안시 서북구,94.0,,천안시+서북구_현지인외지인맛집_최종.csv,충청남도,천안시,서북구
147e87e59360e1eb095bf6f03264845f,추오정남원추어탕남안성점,한식,경기도,안성시,42.0,,안성시_현지인외지인맛집_최종.csv,경기도,안성시,
147f671da1ad858969681bcc9ea5fe12,포어레스트,카페/찻집,경기도,의정부시,11.0,11.0,의정부시_현지인외지인맛집_최종.csv,경기도,의정부시,
148484ed1f707fde62bd1bb14641b9d3,갈비예찬군포점,한식,경기도,군포시,,90.0,군포시_현지인외지인맛집_최종.csv,경기도,군포시,
1488a0e207df361e60563c128e02583d,덕일감자국본점,한식,전라남도,여수시,27.0,79.0,여수시_현지인외지인맛집_최종.csv,전라남도,여수시,
148a73381821091dc98cfb807e0de7cc,사곶냉면,한식,인천광역시,옹진군,17.0,48.0,옹진군_현지인외지인맛집_최종.csv,인천광역시,옹진군,
148f788104a50175022de0cc3f86f6ef,고바우순대,한식,충청북도,보은군,23.0,21.0,보은군_현지인외지인맛집_최종.csv,충청북도,보은군,
148fffbc8527904d4a529204ef0192c3,홍천한우애,한식,강원특별자치도,홍천군,86.0,54.0,홍천군_현지인외지인맛집_최종.csv,강원특별자치도,홍천군,
1491d3045ed7617ea3d5f850c4832a7a,새포항물회집,전문음식,경상북도,포항시 북구,91.0,16.0,포항시+북구_현지인외지인맛집_최종.csv,경상북도,포항시,북구
1491dbba13fe03177c5a2ef4db8fee15,샤브마니아김제점,전문음식,전북특별자치도,김제시,84.0,93.0,김제시_현지인외지인맛집_최종.csv,전북특별자치도,김제시,
149a2a8288f5602e89320da4bd75afa9,다향회관,한식,전라남도,보성군,52.0,55.0,보성군_현지인외지인맛집_최종.csv,전라남도,보성군,
14a3d73f17727cc40e5a1d5aa9c53841,동일식당,한식,강원특별자치도,양양군,35.0,32.0,양양군_현지인외지인맛집_최종.csv,강원특별자치도,양양군,
14a98fc85a6d0eee81195f8f754967de,돗가비불쭈꾸미양주점,전문음식,경기도,양주시,22.0,66.0,양주시_현지인외지인맛집_최종.csv,경기도,양주시,
14af1419bfe0084657891d006aa09c60,콩미가손두부향남직영점,한식,경기도,화성시 만세구,66.0,40.0,화성시+만세구_현지인외지인맛집_최종.csv,경기도,화성시,만세구
14b0fe9567493b45e9ee71592e8bef24,만수전복,전문음식,경상북도,성주군,6.0,10.0,성주군_현지인외지인맛집_최종.csv,경상북도,성주군,
14b32bd1fd96cf3472e6eeb9a571cae0,동성칼국수,한식,강원특별자치도,동해시,72.0,45.0,동해시_현지인외지인맛집_최종.csv,강원특별자치도,동해시,
14b33a00a69d9e6d2bd04a887f8bb540,좋은아침페스츄리루원시티점,간이음식,인천광역시,서해구,92.0,,서해구_현지인외지인맛집_최종.csv,인천광역시,서해구,
14bae1c359442fae95873cca1badbf4e,미태리영암삼호점,전문음식,전라남도,영암군,77.0,82.0,영암군_현지인외지인맛집_최종.csv,전라남도,영암군,
14bbaea8288ccc121d0c7917a893ed12,달빛에구운고등어중촌점,한식,대전광역시,중구,42.0,58.0,중구_현지인외지인맛집_최종.csv,대전광역시,중구,
14be278b90aa72bee1120dafa83a4170,최고의밥상,한식,경상북도,영천시,75.0,,영천시_현지인외지인맛집_최종.csv,경상북도,영천시,
14c35236f46ec60878fff6655a34acfc,일품대패봉담점,한식,경기도,화성시 효행구,65.0,,화성시+효행구_현지인외지인맛집_최종.csv,경기도,화성시,효행구
14c3e5b95b21911233a91a1b0f92237b,일호중화요리[중식],외국식,전북특별자치도,고창군,55.0,50.0,고창군_현지인외지인맛집_최종.csv,전북특별자치도,고창군,
14c53daf1eba7eed2b73e9a14db3061c,몽헤알,전문음식,전북특별자치도,익산시,68.0,,익산시_현지인외지인맛집_최종.csv,전북특별자치도,익산시,
14c6bd2cd9b267c5933779bfeaf6ebb2,청년고기장수충북보은점,한식,충청북도,보은군,90.0,93.0,보은군_현지인외지인맛집_최종.csv,충청북도,보은군,
14cb4baf70c5794ea9073183333e23db,분도식당,한식,전북특별자치도,익산시,,85.0,익산시_현지인외지인맛집_최종.csv,전북특별자치도,익산시,
14cbe76491abbf8ebf1eda9e564fa710,삼관왕장어인천대공원점,전문음식,인천광역시,남동구,47.0,33.0,남동구_현지인외지인맛집_최종.csv,인천광역시,남동구,
14ce7481c0b2534e7eba40e4ff87ef8a,개성손만두요리전문점안산점,한식,경기도,안산시 상록구,64.0,65.0,안산시+상록구_현지인외지인맛집_최종.csv,경기도,안산시,상록구
14cfa9ce43b36554f74da5835750cefa,계봉농원[한식],한식,충청남도,청양군,39.0,42.0,청양군_현지인외지인맛집_최종.csv,충청남도,청양군,
14d736e3ef5301c6318fe46075c3f511,반고개가든,전문음식,충청남도,청양군,,88.0,청양군_현지인외지인맛집_최종.csv,충청남도,청양군,
14de1c87d9a86bc9133ee7745d3b0719,새림정,한식,전라남도,영암군,85.0,,영암군_현지인외지인맛집_최종.csv,전라남도,영암군,
14e0dc130e20228ab200a6efa8c76a1c,홍석정원증평점,한식,충청북도,증평군,5.0,10.0,증평군_현지인외지인맛집_최종.csv,충청북도,증평군,
14e1d3edebfef0efa2cf426910a99985,천일식당,한식,경상남도,함안군,22.0,24.0,함안군_현지인외지인맛집_최종.csv,경상남도,함안군,
14e25047592f2ec534e979f148007477,옥천면옥,한식,경기도,양평군,69.0,44.0,양평군_현지인외지인맛집_최종.csv,경기도,양평군,
14e772651fef0619f6f04b7a3d7efb12,조조칼국수죽전점,한식,대구광역시,달서구,,87.0,달서구_현지인외지인맛집_최종.csv,대구광역시,달서구,
14e7cdf620e35120827b3e2bd7065bb5,자잠157,카페/찻집,경기도,가평군,13.0,17.0,가평군_현지인외지인맛집_최종.csv,경기도,가평군,
14f00f8530831f8f39bc1735cb5ed637,콩마당,한식,경기도,수원시 장안구,72.0,100.0,수원시+장안구_현지인외지인맛집_최종.csv,경기도,수원시,장안구
14f1ff1f23db1332064bd096af24254d,본록산,한식,부산광역시,강서구,83.0,92.0,강서구_현지인외지인맛집_최종.csv,부산광역시,강서구,
14f80c8dc65fd8f2b612b49837cddaee,방어진참가자미본리점,전문음식,대구광역시,달서구,30.0,38.0,달서구_현지인외지인맛집_최종.csv,대구광역시,달서구,
14f8a235ccda53b718862a972a8221fd,별미순대,한식,인천광역시,연수구,53.0,,연수구_현지인외지인맛집_최종.csv,인천광역시,연수구,
15044126692027e30f20ad29da1ecccd,삼락국수,한식,경상남도,밀양시,72.0,64.0,밀양시_현지인외지인맛집_최종.csv,경상남도,밀양시,
150a00469633149c9ed5f6d93ffcf88c,명장[중식],외국식,전라남도,곡성군,82.0,72.0,곡성군_현지인외지인맛집_최종.csv,전라남도,곡성군,
