place_id,place_type,name,latitude,longitude,road_address,jibun_address
MKT000001,MARKET,성정시장,36.81267105,127.1392027,충청남도 천안시 서북구 양지21길 31,충청남도 천안시 서북구 성정동 736-7
MKT000002,MARKET,일동전통시장,37.95978103,127.3194792,경기도 포천시 일동면 화동로 1090-14,경기도 포천시 일동면 기산리 94-10
MKT000003,MARKET,운천전통시장,38.0899666,127.2722253,경기도 포천시 영북면 영북로 177번길 25,경기도 포천시 영북면 운천리 513-15
MKT000004,MARKET,통복시장,36.99782533,127.0850763,경기도 평택시 통복시장로25번길 10,경기도 평택시 통복동 70-29
MKT000005,MARKET,송탄시장,37.08146214,127.0567273,경기도 평택시 탄현로346번길 38,경기도 평택시 지산동 754-28
MKT000006,MARKET,안중시장,36.98766055,126.9276616,경기도 평택시 안중읍 안현로서3길 34,경기도 평택시 안중읍 안중리 269-3
MKT000007,MARKET,평택국제중앙시장,37.07987834,127.0521939,경기도 평택시 중앙시장로 16,경기도 평택시 신장동 317-70
MKT000008,MARKET,서정리시장,37.05742213,127.0555064,경기도 평택시 서정역로 37,경기도 평택시 서정동 328-35
MKT000009,MARKET,봉일천시장,37.74353235,126.8078457,경기도 파주시 조리읍 봉천로 33-1,경기도 파주시 조리읍 봉일천리 168-4
MKT000010,MARKET,전주신중앙시장(신중앙시장),35.8241473,127.1434872,전북특별차치도 전주시 완산구 태평5길 33,전북특별차치도 전주시 완산구 태평동 41-5
MKT000011,MARKET,모래내시장(전주),35.833574,127.1438694,전북특별차치도 전주시 덕진구 모래내4길 8-8,전북특별차치도 전주시 덕진구 인후동2가 203-10
MKT000012,MARKET,금촌명동로시장,37.76330134,126.773362,경기도 파주시 명동길 53,경기도 파주시 금촌동 323-1
MKT000013,MARKET,금촌문화로시장,37.76225007,126.7748519,경기도 파주시 문화로 89-1,경기도 파주시 금촌동 66-4
MKT000014,MARKET,석바위시장,37.46015327,126.6927408,인천광역시 미추홀구 경인로 485번길 17-1,인천광역시 미추홀구 주안동 922-6
MKT000015,MARKET,용현시장,37.45756673,126.6503669,인천광역시 미추홀구 용삼길 13,인천광역시 미추홀구 용현동 459-92
MKT000016,MARKET,장호원전통시장,37.11809055,127.631251,경기도 이천시 장호원읍 장감로77번길 14,경기도 이천시 장호원읍 장호원리 350
MKT000017,MARKET,사기막골도자기시장,37.29483104,127.4119796,경기도 이천시 경충대로2993번길 24,경기도 이천시 사음동 536
MKT000018,MARKET,관고전통시장,37.2808079,127.4403637,경기도 이천시 중리천로 31번길 22,경기도 이천시 관고동 10-13
MKT000019,MARKET,의정부제일시장,37.74011951,127.0500672,경기도 의정부시 태평로 73번길 20,경기도 의정부시 의정부동 160
MKT000020,MARKET,의정부청과야채시장,37.7389705273209,127.052296568807,경기도 의정부시 시민로 157번길,
MKT000021,MARKET,의정부시장,37.73944331,127.0511786,경기도 의정부시 시민로143번길 40,경기도 의정부시 의정부동 148-5
MKT000022,MARKET,의왕도깨비시장,37.3194783,126.9507208,경기도 의왕시 부곡시장길 18,경기도 의왕시 삼동 192-554
MKT000023,MARKET,신정상가시장,35.54197244,129.3090699,울산광역시 남구 중앙로241번길 14-1,울산광역시 남구 신정동 634-10
MKT000024,MARKET,죽전로데오상점가시장,37.32876491,127.1080484,경기도 용인시 수지구 용구대로 2725-1,경기도 용인시 수지구 죽전동 1003-53
MKT000025,MARKET,오색시장,37.15133204,127.0709405,경기도 오산시 오산로 272번길 21,경기도 오산시 오산동 853-27
MKT000026,MARKET,전곡전통시장,38.02715221,127.0681662,경기도 연천군 전곡읍 전곡로172번길 4-15,경기도 연천군 전곡읍 전곡리 479-30
MKT000027,MARKET,여주한글시장(여주중앙로상점가),37.29755162,127.6342927,경기도 여주시 세종로14번길 24-1,경기도 여주시 하동 268-4
MKT000028,MARKET,용문천년시장,37.48396864,127.5947554,경기도 양평군 용문면 용문시장2길 11,경기도 양평군 용문면 다문리 307-5
MKT000029,MARKET,상계중앙시장,37.65994072,127.0698633,서울특별시 노원구 상계로 27길 32,서울특별시 노원구 상계동 389-641
MKT000030,MARKET,양수리전통시장(양평양수리시장),37.54506648,127.3197944,경기도 양평군 양서면 양수로150번길 3-15,경기도 양평군 양서면 양수리 556-3
MKT000031,MARKET,기장시장,35.24369155,129.2148692,부산광역시 기장군 기장읍 읍내로104번길 16,부산광역시 기장군 기장읍 대라리 72-1
MKT000032,MARKET,중부농수산물시장,37.39590837,126.9256223,경기도 안양시 만안구 안양로248번길23,경기도 안양시 만안구 안양동 622-337
MKT000033,MARKET,안양중앙인정시장,37.39648106,126.9195685,경기도 안양시 만안구 냉천로185번길 8,경기도 안양시 만안구 안양동 711-280
MKT000034,MARKET,육동시장,37.39058613,126.9302236,경기도 안양시 만안구 수리산로 47번길 38,경기도 안양시 만안구 안양동 434-3
MKT000035,MARKET,석수시장,37.4128602,126.9079728,경기도 안양시 만안구 석천로 171번길 20,경기도 안양시 만안구 석수동 287
MKT000036,MARKET,왜관시장,35.9951519,128.39825,경상북도 칠곡군 왜관읍 시장2길 9,경상북도 칠곡군 왜관읍 왜관리 211-187
MKT000037,MARKET,중앙시장,37.39757136,126.919669,경기도 안양시 만안구 냉천로 196,경기도 안양시 만안구 안양동 676-44
MKT000038,MARKET,안양남부시장,37.39593498,126.924956,경기도 안양시 만안구 장내로 140번길 51,경기도 안양시 만안구 안양동 622-378
MKT000039,MARKET,안양호계종합시장,37.37338078,126.9582499,경기도 안양시 동안구 흥안대로133번길 59-2,경기도 안양시 동안구 호계동 995-10
MKT000040,MARKET,안양관양시장,37.4052233,126.9593052,경기도 안양시 동안구 관평로 336번길 31,경기도 안양시 동안구 관양동 1407-8
MKT000041,MARKET,죽산시장,37.07598943,127.4233876,경기도 안성시 죽산면 중서길 8-9,경기도 안성시 죽산면 죽산리 439-3
MKT000042,MARKET,일죽시장,37.09336892,127.4784203,경기도 안성시 일죽면 금일로 467,경기도 안성시 일죽면 송천리 15-18
MKT000043,MARKET,중앙시장,37.00656227,127.2687966,경기도 안성시 장기로45번길 30,경기도 안성시 서인동 81
MKT000044,MARKET,안성맞춤시장,37.00663081,127.2703585,경기도 안성시 시장길 37,경기도 안성시 서인동 13-1
MKT000045,MARKET,안산 다농마트 전통시장,37.32836033,126.8442469,경기도 안산시 상록구 예술광장로 1,경기도 안산시 상록구 월피동 445
MKT000046,MARKET,안산패션타운전통시장,37.30497907,126.8446674,경기도 안산시 상록구 삼리로 45,경기도 안산시 상록구 사동 1530
MKT000047,MARKET,월드프라자,37.30056356,126.8664563,경기도 안산시 상록구 본삼로 60,경기도 안산시 상록구 본오동 872
MKT000048,MARKET,신안프라자전통시장,37.29647214,126.8658207,경기도 안산시 상록구 반석로 54,경기도 안산시 상록구 본오동 871
MKT000049,MARKET,황금시장,36.11666261,128.1252827,경상북도 김천시 황금시장4길20,경상북도 김천시 황금동 31-1
MKT000050,MARKET,스타프라자전통시장,37.32081031,126.8447251,경기도 안산시 상록구 화랑로 513,경기도 안산시 상록구 성포동 583
MKT000051,MARKET,제주시서문공설시장,33.51134646,126.5179035,제주특별자치도 제주시 서문로4길 13-2,제주특별자치도 제주시 용담일동 135-9
MKT000052,MARKET,연풍전통시장,36.76472468,127.9951005,충청북도 괴산군 연풍면 향교로홍문길 5,충청북도 괴산군 연풍면 삼풍리 205-3
MKT000053,MARKET,목도재래시장,36.87204755,127.8530473,충청북도 괴산군 불정면 목도로4길 11,충청북도 괴산군 불정면 목도리 299-3
MKT000054,MARKET,전주남부시장,35.81278651,127.1475386,전북특별차치도 전주시 완산구 풍남문1길 19-3,전북특별차치도 전주시 완산구 전동 295-4
MKT000055,MARKET,홍성전통시장,36.60214738,126.6680243,충청남도 홍성군 홍성읍 홍성천길 242,충청남도 홍성군 홍성읍 대교리 400-1
MKT000056,MARKET,홍성상설시장,36.59973826,126.6637095,충청남도 홍성군 홍성읍 아문길 60,충청남도 홍성군 홍성읍 오관리 397-6
MKT000057,MARKET,광천문화시장,36.50232616,126.6250081,충청남도 홍성군 광천읍 광천로323번길 15-1,충청남도 홍성군 광천읍 광천리 185-27
MKT000058,MARKET,광천전통시장,36.4998307,126.6252434,충청남도 홍성군 광천읍 광천로 285,충청남도 홍성군 광천읍 광천리 230-32
MKT000059,MARKET,갈산전통시장,36.6036997,126.5505509,충청남도 홍성군 갈산면 상촌로 29,충청남도 홍성군 갈산면 상촌리 240-16
MKT000060,MARKET,태안서부시장,36.75299449,126.2968375,충청남도 태안군 태안읍 시장2길 32-7 (남문3리마을회관),충청남도 태안군 태안읍 남문리 164
MKT000061,MARKET,안면도수산시장(안면도장터),36.51635222,126.3460071,충청남도 태안군 안면읍 장터로 104,충청남도 태안군 안면읍 승언리 1249
MKT000062,MARKET,태안동부시장(태안특산물전통시장),36.78114144,126.4582001,충청남도 서산시 시장4길 32,충청남도 서산시 동문동 288-3
MKT000063,MARKET,정산시장,36.41059786,126.9480121,충청남도 청양군 정산면 정현길 54,충청남도 청양군 정산면 서정리 163
MKT000064,MARKET,청양전통시장,36.45048364,126.8018476,충청남도 청양군 청양읍 칠갑산로6길 6,충청남도 청양군 청양읍 읍내리 178-4
MKT000065,MARKET,북부시장,35.94821919,126.9565852,전북특별차치도 익산시 인북로 219,전북특별차치도 익산시 남중동 72-7
MKT000066,MARKET,봉동시장,35.93871982,127.1670778,전북특별차치도 완주군 봉동읍 봉동동서로 134-5,전북특별차치도 완주군 봉동읍 장기리 217-13
MKT000067,MARKET,병천시장,36.76242111,127.2981701,충청남도 천안시 동남구 병천면 아우내장터1길 46,충청남도 천안시 동남구 병천면 병천리 163-2
MKT000068,MARKET,천안중앙시장(구 남산중앙시장),36.80032317,127.1484498,충청남도 천안시 동남구 사직2길 19 (남산중앙시장상인회),충청남도 천안시 동남구 사직동 263
MKT000069,MARKET,천안역전시장,36.81006288,127.1498779,충청남도 천안시 동남구 공설시장2길 15,충청남도 천안시 동남구 대흥동 10-12
MKT000070,MARKET,삽교시장,36.68742244,126.7410344,충청남도 예산군 삽교읍 두리3길 50-6,충청남도 예산군 삽교읍 두리 568-62
MKT000071,MARKET,예산시장,36.67723471,126.8494508,충청남도 예산군 예산읍 형제고개로 967,충청남도 예산군 예산읍 예산리 333-1
MKT000072,MARKET,예산상설시장,36.67723471,126.8494508,충청남도 예산군 예산읍 예산시장길 2,충청남도 예산군 예산읍 예산리 333-1
MKT000073,MARKET,역전시장,36.68704166,126.829854,충청남도 예산군 예산읍 역전로 84,충청남도 예산군 예산읍 산성리 356-7
MKT000074,MARKET,덕산시장,36.70498477,126.6681533,충청남도 예산군 덕산면 읍내서길 2-1,충청남도 예산군 덕산면 읍내리 356-4
MKT000075,MARKET,광시시장,36.54911162,126.7744446,충청남도 예산군 광시면 예당로 165-22,충청남도 예산군 광시면 광시리 87-1
MKT000076,MARKET,안산시시민시장,37.32536495,126.8050908,경기도 안산시 단원구 화랑로 149,경기도 안산시 단원구 초지동 604-4
MKT000077,MARKET,안강공설시장,35.99030205,129.2217127,경상북도 경주시 안강읍 비화중로 3길 26-3,경상북도 경주시 안강읍 양월리 1350-1
MKT000078,MARKET,궁평항해오름수산시장,37.11602674,126.6812763,경기도 화성시 서신면 궁평항로 1049-24,경기도 화성시 서신면 궁평리 689
MKT000079,MARKET,오이도전통수산시장,37.34588337,126.6882074,경기도 시흥시 오이도로 167 173,경기도 시흥시 정왕동 2003-8 2003-12
MKT000080,MARKET,정왕시장,37.34580179,126.748564,경기도 시흥시 정왕시장길 51,경기도 시흥시 정왕동 1203
MKT000081,MARKET,시흥삼미시장,37.44040657,126.7838201,경기도 시흥시 삼미시장2길 35,경기도 시흥시 신천동 738-4
MKT000082,MARKET,도일시장,37.33934833,126.7839859,경기도 안산시 단원구 도일로 100,경기도 안산시 단원구 신길동 3-6
MKT000083,MARKET,팔달문시장,37.27685014,127.0178829,경기도 수원시 팔달구 정조로770번길 17,경기도 수원시 팔달구 영동 6-14
MKT000084,MARKET,역전시장,37.26630163,127.0023389,경기도 수원시 팔달구 매산로 2-10,경기도 수원시 팔달구 매산로1가 57-3
MKT000085,MARKET,남문패션1번가시장,37.27562469,127.0181081,경기도 수원시 팔달구 정조로758번길 24,경기도 수원시 팔달구 영동 43-5
MKT000086,MARKET,못골종합시장,37.27618303,127.0200138,경기도 수원시 팔달구 수원천로 254,경기도 수원시 팔달구 지동 415
MKT000087,MARKET,남문로데오시장,37.27463391,127.0155146,경기도 수원시 팔달구 행궁로 88,경기도 수원시 팔달구 교동 3-6
MKT000088,MARKET,구천동공구상가시장,37.27211975,127.0173519,경기도 수원시 팔달구 수원천로199번길 5,경기도 수원시 팔달구 구천동 86-1
MKT000089,MARKET,매산시장,37.26457025,127.0033483,경기도 수원시 팔달구 권선로 477,경기도 수원시 팔달구 매산로2가 90
MKT000090,MARKET,미나리광시장,37.27727335,127.0196307,경기도 수원시 팔달구 수원천로 266-4,경기도 수원시 팔달구 지동 400-12
MKT000091,MARKET,화서시장,37.27858147,127.0020973,경기도 수원시 팔달구 동말로 72,경기도 수원시 팔달구 화서동 97-1
MKT000092,MARKET,지동시장,37.27788606,127.0196309,경기도 수원시 팔달구 팔달문로 19,경기도 수원시 팔달구 지동 402-2
MKT000093,MARKET,영동시장,37.27681569,127.0186497,경기도 수원시 팔달구 수원천로255번길 6,경기도 수원시 팔달구 영동 8
MKT000094,MARKET,시민상가시장,37.27667892,127.0179844,경기도 수원시 팔달구 팔달문로4번길 19,경기도 수원시 팔달구 영동 10-18
MKT000095,MARKET,북수원시장,37.30704501,126.992183,경기도 수원시 장안구 파장로82번길 9,경기도 수원시 장안구 파장동 572-35
MKT000096,MARKET,조원시장,37.30078207,127.0153395,경기도 수원시 장안구 조원로89번길 8,경기도 수원시 장안구 조원동 743-7
MKT000097,MARKET,반딧불이연무시장,37.29395937,127.0259733,경기도 수원시 장안구 월드컵로428번길 10,경기도 수원시 장안구 연무동 249
MKT000098,MARKET,장안문거북시장,37.29315046,127.0139733,경기도 수원시 장안구 수성로382번길 24,경기도 수원시 장안구 영화동 250-1
MKT000099,MARKET,정자시장,37.29069027,127.0008813,경기도 수원시 장안구 수성로261번길 16,경기도 수원시 장안구 정자동 73-10
MKT000100,MARKET,구매탄시장,37.27260017,127.0419199,경기도 수원시 영통구 매여울로53번길 50-1,경기도 수원시 영통구 매탄동 172-72
MKT000101,MARKET,권선종합시장,37.25609894,127.0245738,경기도 수원시 권선구 세권로 185,경기도 수원시 권선구 권선동 1051
MKT000102,MARKET,모란가축시장,37.4303345,127.1288817,경기도 성남시 중원구 성남대로 1127,경기도 성남시 중원구 성남동 4182
MKT000103,MARKET,은행시장,37.45758204,127.164475,경기도 성남시 중원구 산성대로 526,경기도 성남시 중원구 은행동 1553
MKT000104,MARKET,모란종합시장,37.4303345,127.1288817,경기도 성남시 중원구 성남대로 1127,경기도 성남시 중원구 성남동 4182
MKT000105,MARKET,용인중앙시장,37.23671682,127.2078548,경기도 용인시 처인구 금령로107번길 13,경기도 용인시 처인구 김량장동 137-1
MKT000106,MARKET,금광시장,37.45003783,127.159904,경기도 성남시 중원구 산성대로426번길 5,경기도 성남시 중원구 금광동 4622
MKT000107,MARKET,모란전통기름시장,37.4309121,127.1280127,경기도 성남시 중원구 둔촌대로 83번길 7,경기도 성남시 중원구 성남동 4222
MKT000108,MARKET,시화공구상가,37.33771151,126.7247015,경기도 시흥시 공단1대로 204,경기도 시흥시 정왕동 1364
MKT000109,MARKET,상대원시장,37.43597453,127.158778,경기도 성남시 중원구 희망로344번길 6,경기도 성남시 중원구 상대원동 2985-1
MKT000110,MARKET,하대원공설시장,37.42740887,127.1422648,경기도 성남시 중원구 마지로 118,경기도 성남시 중원구 하대원동 266-1
MKT000111,MARKET,현대시장,37.4417019,127.1319748,경기도 성남시 수정구 수정북로18,경기도 성남시 수정구 태평동 3683
MKT000112,MARKET,중앙공설시장,37.44139541,127.1321099,경기도 성남시 수정구 수정로 109,경기도 성남시 수정구 태평동 3681
MKT000113,MARKET,코코프라자시장,37.38586536,127.1240404,경기도 성남시 분당구 서현로210번길 20,경기도 성남시 분당구 서현동 248-5
MKT000114,MARKET,현대시장(분당),37.37970477,127.1301725,경기도 성남시 분당구 중앙공원로40번길 8,경기도 성남시 분당구 서현동 94
MKT000115,MARKET,정선아리랑시장,37.3803854,128.6652325,강원특별자치도 정선군 정선읍 봉양7길 39,강원특별자치도 정선군 정선읍 봉양리 349-20
MKT000116,MARKET,금호행복시장(금호시장),37.37665581,127.1162348,경기도 성남시 분당구 내정로 165번길 38,경기도 성남시 분당구 수내동 32
MKT000117,MARKET,미금현대벤처빌시장,37.34928693,127.1117684,경기도 성남시 분당구 돌마로90번길 8,경기도 성남시 분당구 구미동 26
MKT000118,MARKET,범한프라자시장,37.37163004,127.1394386,경기도 성남시 분당구 불정로376번길 37,경기도 성남시 분당구 서현동 312-3
MKT000119,MARKET,미래그린시장,37.37341572,127.1380307,경기도 성남시 분당구 불정로386번길 10 (효자촌미래타운아파트),경기도 성남시 분당구 서현동 307
MKT000120,MARKET,미래타운제2종합시장,37.37225503,127.1388863,경기도 성남시 분당구 불정로376번길 31,경기도 성남시 분당구 서현동 311
MKT000121,MARKET,분당우성시장,37.37818238,127.1323819,경기도 성남시 분당구 중앙공원로40번길 42,경기도 성남시 분당구 서현동 94-3
MKT000122,MARKET,동신종합시장,37.37062115,127.1229653,경기도 성남시 분당구 돌마로 361,경기도 성남시 분당구 수내동 63-2
MKT000123,MARKET,현대프라자시장,37.3699897,127.1236643,경기도 성남시 분당구 돌마로 364,경기도 성남시 분당구 수내동 79-2
MKT000124,MARKET,분당종합시장,37.36718424,127.1267528,경기도 성남시 분당구 돌마로 366번길 42,경기도 성남시 분당구 수내동 83-1
MKT000125,MARKET,코끼리시장,37.37314665,127.1204067,경기도 성남시 분당구 내정로 166번길 7-6,경기도 성남시 분당구 수내동 56
MKT000126,MARKET,돌고래시장,37.37153075,127.1221765,경기도 성남시 분당구 내정로174번길 42 (파크타운서안아파트),경기도 성남시 분당구 수내동 53
MKT000127,MARKET,제천고추시장,37.15643952,128.1750444,충청북도 제천시 바이오밸리로 212,충청북도 제천시 신월동 1138-1
MKT000128,MARKET,제천역전한마음시장,37.1289856,128.2064541,충청북도 제천시 내토로 28길 12,충청북도 제천시 화산동 208-9
MKT000129,MARKET,제천약초시장,37.12788708,128.219591,충청북도 제천시 원화산로 121,충청북도 제천시 화산동 987
MKT000130,MARKET,동문전통시장,37.13850912,128.2135267,충청북도 제천시 용두천로 125,충청북도 제천시 중앙로2가 117-1
MKT000131,MARKET,내토전통시장,37.1373583,128.2124054,충청북도 제천시 용두천로 11길 5,충청북도 제천시 중앙로1가 34-1
MKT000132,MARKET,음성시장,36.93816952,127.6921309,충청북도 음성군 음성읍 문화1길 14,충청북도 음성군 음성읍 읍내리 249-11
MKT000133,MARKET,단양구경시장(단양인정시장),36.9824892,128.3699866,충청북도 단양군 단양읍 도전5길 31,충청북도 단양군 단양읍 도전리 615
MKT000134,MARKET,박달재전통시장,37.13820858,128.02257,충청북도 제천시 백운면 평동로 4-8,충청북도 제천시 백운면 평동리 216-2
MKT000135,MARKET,청천전통시장,36.65914155,127.7378523,충청북도 괴산군 청천면 청천2길 10,충청북도 괴산군 청천면 청천리 62-11
MKT000136,MARKET,성환이화시장,36.91925493,127.1298906,충청남도 천안시 서북구 성환읍 종합시장길 17,충청남도 천안시 서북구 성환읍 성환리 449-1111
MKT000137,MARKET,삼성시장,37.01800836,127.4991966,충청북도 음성군 삼성면 대성로 608-2,충청북도 음성군 삼성면 덕정리 534-17
MKT000138,MARKET,대소시장,36.96654372,127.4850145,충청북도 음성군 대소면 오산로 36,충청북도 음성군 대소면 오산리 186-6
MKT000139,MARKET,무극시장,36.99267414,127.5960077,충청북도 음성군 금왕읍 무극로308번길 12-2,충청북도 음성군 금왕읍 무극리 77-17
MKT000140,MARKET,감곡시장,37.11822831,127.6391733,충청북도 음성군 감곡면 장감로 132번길 22,충청북도 음성군 감곡면 왕장리 525-8
MKT000141,MARKET,옥천공설시장,36.30251559,127.5679118,충청북도 옥천군 옥천읍 삼금로 5길 5-14,충청북도 옥천군 옥천읍 금구리 5-68
MKT000142,MARKET,옥천상가,36.302388,127.5682115,충청북도 옥천군 옥천읍 삼금로 45,충청북도 옥천군 옥천읍 금구리 5-7
MKT000143,MARKET,영동전통시장,36.17521123,127.7756379,,충청북도 영동군 영동읍 계산리 694-13
MKT000144,MARKET,영동중앙시장,36.17467013,127.7756992,,충청북도 영동군 영동읍 계산리 693-27
MKT000145,MARKET,회인재래시장,36.49052262,127.5978628,충청북도 보은군 회인면 회인로 34,충청북도 보은군 회인면 중앙리 59-15
MKT000146,MARKET,삼승원남시장(원남재래시장),36.39692314,127.7331366,충청북도 보은군 삼승면 삼승탄부로 12,충청북도 보은군 삼승면 원남리 191-1
MKT000147,MARKET,보은전통시장,36.48430017,127.7201103,충청북도 보은군 보은읍 삼산로 17-1,충청북도 보은군 보은읍 삼산리 139-20
MKT000148,MARKET,결초보은시장(구 보은종합시장),36.48291338,127.7193275,충청북도 보은군 보은읍 삼산로3길 12-1,충청북도 보은군 보은읍 삼산리 31-15
MKT000149,MARKET,마로관기시장(관기재래시장),36.43524115,127.8175958,충청북도 보은군 마로면 관기3길 6-7,충청북도 보은군 마로면 관기리 377-1
MKT000150,MARKET,매포전통시장(매포재래시장),37.03422177,128.2990703,충청북도 단양군 매포읍 평동24길 8,충청북도 단양군 매포읍 평동리 1139
MKT000151,MARKET,당진전통시장,36.88993159,126.6296051,충청남도 당진시 당진시장길 100,충청남도 당진시 읍내동 145-13
MKT000152,MARKET,괴산전통시장,36.81122141,127.795017,충청북도 괴산군 괴산읍 읍내로 15길8-8,충청북도 괴산군 괴산읍 동부리 560-1
MKT000153,MARKET,무주시장(반딧불장터),36.00464857,127.6535343,전북특별차치도 무주군 무주읍 장터로 2,전북특별차치도 무주군 무주읍 읍내리 1152
MKT000154,MARKET,여수서시장주변시장,34.74075239,127.7283238,전라남도 여수시 중앙로 3-2,전라남도 여수시 서교동 534-16
MKT000155,MARKET,부천제일시장,37.52795693,126.8097237,경기도 부천시 오정구 원종로85번길 84,경기도 부천시 오정구 원종동 296
MKT000156,MARKET,부평종합시장,37.49649796,126.7266075,인천광역시 부평구 부흥로316번길 38-3,인천광역시 부평구 부평동 360-1
MKT000157,MARKET,원미부흥시장,37.49203622,126.7898115,경기도 부천시 원미구 부천로96번길 80,경기도 부천시 원미구 원미동 119-4
MKT000158,MARKET,영천시장,37.57033385,126.961853,서울특별시 서대문구 통일로 189-1,서울특별시 서대문구 영천동 323
MKT000159,MARKET,오정시장,37.52597863,126.7857002,경기도 부천시 오정구 부천로470번길 50,경기도 부천시 오정구 오정동 582-30
MKT000160,MARKET,고리울동굴시장,37.52554379,126.8222757,경기도 부천시 오정구 고리울로64번길 36,경기도 부천시 오정구 고강동 398-5
MKT000161,MARKET,청과물시장,37.48158095,126.7779919,경기도 부천시 소사구 경인로206번길 43,경기도 부천시 소사구 심곡본동 659
MKT000162,MARKET,소사종합시장,37.4796637,126.7939615,경기도 부천시 소사구 호현로474번길 13-2,경기도 부천시 소사구 소사본동 78-12
MKT000163,MARKET,부천한신시장,37.47312039,126.7980266,경기도 부천시 소사구 은성로68번길 46,경기도 부천시 소사구 소사본동 200-1
MKT000164,MARKET,부천자유시장,37.48410744,126.7799517,경기도 부천시 소사구 자유로 33,경기도 부천시 소사구 심곡본동 543
MKT000165,MARKET,청량리수산시장,37.57807246,127.0409472,서울특별시 동대문구 고산자로34길 48,서울특별시 동대문구 용두동 20-1
MKT000166,MARKET,부천상동시장,37.49235745,126.7642776,경기도 부천시 원미구 석천로60번길 51,경기도 부천시 원미구 상동 236-5
MKT000167,MARKET,신흥시장,37.51533645,126.7705849,경기도 부천시 오정구 평천로 719,경기도 부천시 오정구 삼정동 314-13
MKT000168,MARKET,화곡본동시장,37.54286486,126.8441413,서울특별시 강서구 까치산로 35,서울특별시 강서구 화곡동 98-45
MKT000169,MARKET,문창전통시장,36.31551575,127.4381793,대전광역시 중구 보문로 20번길 22,대전광역시 중구 문창동 116-8
MKT000170,MARKET,세아프라자상가,37.90072388,127.0505851,경기도 동두천시 큰시장로 64,경기도 동두천시 생연동 809
MKT000171,MARKET,동두천큰시장,37.90048898,127.0520744,경기도 동두천시 큰시장로 52,경기도 동두천시 생연동 698-1
MKT000172,MARKET,중앙시장,37.90690295,127.0537505,경기도 동두천시 중앙로285번길 9,경기도 동두천시 생연동 607-27
MKT000173,MARKET,동두천제일시장,37.90517383,127.0522256,경기도 동두천시 정장로 11-12,경기도 동두천시 생연동 823-1
MKT000174,MARKET,남양주장현 전통시장,37.71761125,127.1808928,경기도 남양주시 진접읍 장현로 77,경기도 남양주시 진접읍 장현리 634-4
MKT000175,MARKET,양곡오라니장터시장,37.65616267,126.6237015,경기도 김포시 양촌읍 양곡1로56번길 13,경기도 김포시 양촌읍 양곡리 423
MKT000176,MARKET,양곡시장,37.65446014,126.6238008,경기도 김포시 양촌읍 양곡1로 42-2,경기도 김포시 양촌읍 양곡리 415-6
MKT000177,MARKET,통진시장,37.69129373,126.5997032,경기도 김포시 통진읍 서암로84번길 29,경기도 김포시 통진읍 서암리 721-8
MKT000178,MARKET,단촌정기시장,36.42254768,128.6739013,경상북도 의성군 단촌면 장터길15,경상북도 의성군 단촌면 하화리 1097-9
MKT000179,MARKET,하남수산물전통시장,37.54878774,127.1847843,경기도 하남시 하남대로 1043-17,경기도 하남시 풍산동 218-55
MKT000180,MARKET,구리전통시장,37.59953937,127.1399081,경기도 구리시 검배로 6번길 31,경기도 구리시 수택동 417
MKT000181,MARKET,신장전통시장,37.53844526,127.2059739,경기도 하남시 신장1로9번길 57-7,경기도 하남시 신장동 427-464
MKT000182,MARKET,광명전통시장,37.47994501,126.8561659,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44
MKT000183,MARKET,광명새마을시장,37.47365007,126.8513959,경기도 광명시 광명로 831,경기도 광명시 광명동 342-12
MKT000184,MARKET,제일쇼핑시장,37.42733209,126.9929952,경기도 과천시 별양상가 2로 14,경기도 과천시 별양동 1-13
MKT000185,MARKET,과천새서울프라자시장,37.42682749,126.9925547,경기도 과천시 별양상가 2로 20,경기도 과천시 별양동 1-18
MKT000186,MARKET,덕이동패션1번지,37.69302668,126.7557864,경기도 고양시 일산서구 탄중로101번길 13,경기도 고양시 일산서구 덕이동 384-1
MKT000187,MARKET,일산시장,37.68562383,126.7708323,경기도 고양시 일산서구 일청로 12번길 9,경기도 고양시 일산서구 일산동 617-20
MKT000188,MARKET,능곡시장,37.62134419,126.8207793,경기도 고양시 덕양구 능곡로 12,경기도 고양시 덕양구 토당동 347
MKT000189,MARKET,원당시장,37.65628119,126.8372523,경기도 고양시 덕양구 호국로 790번길 17,경기도 고양시 덕양구 성사동 697-14
MKT000190,MARKET,청평여울시장,37.73472058,127.4158569,경기도 가평군 청평면 시장중앙로19,경기도 가평군 청평면 청평리 81-2
MKT000191,MARKET,봉천제일종합시장,37.48125387,126.944419,서울특별시 관악구 청룡2길 29,서울특별시 관악구 봉천동 921-1
MKT000192,MARKET,설악눈메골시장,37.67738641,127.492189,경기도 가평군 설악면 신천중앙로 104-1,경기도 가평군 설악면 신천리 413-15
MKT000193,MARKET,횡성시장,37.48980622,127.9868107,,강원특별자치도 횡성군 횡성읍 읍상리 277-3
MKT000194,MARKET,화천시장,38.10390585,127.7064275,강원특별자치도 화천군 화천읍 중앙로 24,강원특별자치도 화천군 화천읍 하리 50-7
MKT000195,MARKET,홍천시장,37.6905533,127.8862031,강원특별자치도 홍천군 홍천읍 번영로 53,강원특별자치도 홍천군 홍천읍 신장대리 8-128
